,Unnamed: 0,row,col,x,y,row_col_id,s_mw_uumu,s_ext_uumu,s_mw_lucr,s_ext_lucr,s_cr_cs,s_tec_cs,s_ctet_cs,NORTHING,EASTING,FID,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,ctet_uumu_tdg_s,ctet_lucr_tdg_s,hcr_uumu_tdg_s,hcr_lucr_tdg_s,tec_uumu_tdg_s,tec_lucr_tdg_s
2773,2773,72,99,570750.0,135650.0,10720099,2,0,4,0,0,0,0,135650.0,570750.0,2773,3,3,2,0,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,8.0,6.0,8.0,11.0,3.0,10
2774,2774,72,100,570850.0,135650.0,10720100,1,0,4,0,0,0,0,135650.0,570850.0,2774,3,4,2,1,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,7.0,11.0,2.0,10
2775,2775,72,101,570950.0,135650.0,10720101,1,0,4,0,0,0,0,135650.0,570950.0,2775,3,4,2,1,3,3,4,3,2,0,3,3,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,7.0,11.0,3.0,10
2776,2776,72,102,571050.0,135650.0,10720102,0,0,4,0,0,0,0,135650.0,571050.0,2776,2,4,2,1,3,3,4,3,2,0,3,3,0.0,0.0,0.0,0,0.0,0.0,6.0,7.0,6.0,11.0,2.0,10
2777,2777,72,103,571150.0,135650.0,10720103,0,0,4,0,0,0,0,135650.0,571150.0,2777,1,4,2,1,3,3,4,3,2,0,3,3,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,6.0,11.0,2.0,10
2778,2778,72,104,571250.0,135650.0,10720104,0,0,4,0,0,0,0,135650.0,571250.0,2778,0,3,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,3.0,7.0,6.0,11.0,3.0,10
2779,2779,72,105,571350.0,135650.0,10720105,1,0,4,0,0,0,0,135650.0,571350.0,2779,0,3,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,4.0,7.0,7.0,11.0,4.0,10
2780,2780,72,106,571450.0,135650.0,10720106,1,0,4,0,0,0,0,135650.0,571450.0,2780,0,2,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,3.0,7.0,7.0,11.0,4.0,10
2781,2781,72,107,571550.0,135650.0,10720107,2,0,4,0,0,0,0,135650.0,571550.0,2781,1,2,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,8.0,11.0,5.0,10
2782,2782,72,108,571650.0,135650.0,10720108,2,0,4,0,0,0,0,135650.0,571650.0,2782,1,2,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,8.0,11.0,5.0,10
2783,2783,72,109,571750.0,135650.0,10720109,2,0,4,0,0,0,0,135650.0,571750.0,2783,1,1,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.25,0.0,4.25,7.0,8.0,11.0,5.0,10
2784,2784,72,110,571850.0,135650.0,10720110,3,0,4,0,0,0,0,135650.0,571850.0,2784,1,1,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.75,0.0,5.75,7.0,9.0,11.0,6.0,10
2785,2785,72,111,571950.0,135650.0,10720111,3,0,4,0,0,0,0,135650.0,571950.0,2785,1,1,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.75,0.0,5.75,7.0,9.0,11.0,6.0,10
2786,2786,72,112,572050.0,135650.0,10720112,4,0,4,0,0,0,0,135650.0,572050.0,2786,1,1,2,1,3,3,4,3,2,1,2,2,0.0,0.0,0.0,0,0.75,0.0,6.75,7.0,10.0,11.0,7.0,8
2787,2787,72,113,572150.0,135650.0,10720113,4,0,4,0,0,0,0,135650.0,572150.0,2787,2,1,2,1,3,3,4,3,2,1,2,2,0.0,0.0,0.0,0,1.5,0.0,8.5,7.0,10.0,11.0,7.0,8
2788,2788,73,32,564050.0,135550.0,10730032,4,0,4,0,0,0,0,135550.0,564050.0,2788,3,3,3,2,3,2,4,3,3,2,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,9.0,9.0,11.0,9.0,7
2789,2789,73,33,564150.0,135550.0,10730033,4,0,4,0,0,0,0,135550.0,564150.0,2789,3,2,3,2,3,2,4,3,3,2,2,2,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,9.0,11.0,9.0,8
2790,2790,73,34,564250.0,135550.0,10730034,4,0,4,0,0,0,0,135550.0,564250.0,2790,3,2,3,2,2,3,4,3,3,2,2,2,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,9.0,11.0,9.0,8
2791,2791,73,35,564350.0,135550.0,10730035,4,0,4,0,0,0,0,135550.0,564350.0,2791,3,2,3,2,2,3,4,3,2,2,1,2,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,9.0,11.0,8.0,7
2792,2792,73,36,564450.0,135550.0,10730036,4,0,4,0,0,0,0,135550.0,564450.0,2792,2,2,3,2,2,2,4,3,2,2,1,2,0.0,0.0,0.0,0,0.0,0.0,8.0,9.0,8.0,11.0,8.0,7
2793,2793,73,37,564550.0,135550.0,10730037,4,0,4,0,0,0,0,135550.0,564550.0,2793,2,2,3,2,3,2,4,3,2,2,1,3,0.0,0.0,0.0,0,0.0,0.0,8.0,9.0,9.0,11.0,8.0,8
2794,2794,73,38,564650.0,135550.0,10730038,4,0,4,0,0,0,0,135550.0,564650.0,2794,2,1,4,2,3,2,4,3,2,2,1,3,0.0,0.0,0.0,0,0.0,0.0,7.0,10.0,9.0,11.0,8.0,8
2795,2795,73,39,564750.0,135550.0,10730039,3,0,4,0,0,0,0,135550.0,564750.0,2795,2,1,4,2,3,2,4,3,2,2,1,3,0.0,0.0,0.0,0,0.0,0.0,6.0,10.0,8.0,11.0,7.0,8
2796,2796,73,40,564850.0,135550.0,10730040,3,0,4,0,0,0,0,135550.0,564850.0,2796,2,1,3,2,2,3,4,3,2,2,0,3,0.0,0.0,0.0,0,0.0,0.0,6.0,9.0,8.0,11.0,7.0,7
2797,2797,73,41,564950.0,135550.0,10730041,3,0,4,0,0,0,0,135550.0,564950.0,2797,2,2,3,2,2,3,4,3,2,2,0,3,0.0,0.0,0.0,0,0.0,0.0,7.0,9.0,8.0,11.0,7.0,7
2798,2798,73,42,565050.0,135550.0,10730042,2,0,4,0,0,0,0,135550.0,565050.0,2798,3,2,2,3,2,3,4,3,2,3,0,3,0.0,0.0,0.0,0,0.0,0.0,7.0,9.0,7.0,11.0,7.0,7
2799,2799,73,43,565150.0,135550.0,10730043,2,0,4,0,0,0,0,135550.0,565150.0,2799,3,3,1,3,2,3,4,3,3,3,0,3,0.0,0.0,0.0,0,0.0,0.0,8.0,8.0,7.0,11.0,8.0,7
2800,2800,73,44,565250.0,135550.0,10730044,2,0,4,0,0,0,0,135550.0,565250.0,2800,3,3,1,3,2,3,4,3,3,3,0,3,0.0,0.0,0.0,0,0.0,0.0,8.0,8.0,7.0,11.0,8.0,7
2801,2801,73,45,565350.0,135550.0,10730045,2,0,4,0,0,0,0,135550.0,565350.0,2801,3,3,1,3,1,2,4,3,3,4,0,2,0.0,0.0,0.0,0,0.0,0.0,8.0,8.0,5.0,11.0,9.0,6
2802,2802,73,46,565450.0,135550.0,10730046,2,0,4,0,0,0,0,135550.0,565450.0,2802,3,3,1,3,1,2,4,3,3,3,0,1,0.0,0.0,0.0,0,0.0,0.0,8.0,8.0,5.0,11.0,8.0,5
2803,2803,73,47,565550.0,135550.0,10730047,1,0,3,0,0,0,0,135550.0,565550.0,2803,3,4,1,3,1,2,4,3,3,2,0,1,0.0,0.0,0.0,0,1.0,0.0,9.0,7.0,4.0,10.0,6.0,4
2804,2804,73,48,565650.0,135550.0,10730048,1,0,3,0,0,0,0,135550.0,565650.0,2804,3,4,0,3,0,1,4,3,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,9.0,6.0,2.0,10.0,2.0,3
2805,2805,73,49,565750.0,135550.0,10730049,0,0,2,0,0,0,0,135550.0,565750.0,2805,3,4,0,4,0,1,4,3,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,6.0,1.0,9.0,2.0,2
2806,2806,73,50,565850.0,135550.0,10730050,0,0,2,0,0,0,0,135550.0,565850.0,2806,3,4,0,4,0,0,4,3,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,6.0,0.0,9.0,2.0,2
2807,2807,73,51,565950.0,135550.0,10730051,0,0,1,0,0,0,0,135550.0,565950.0,2807,3,4,0,4,0,0,4,3,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,8.0,5.0,0.0,8.0,1.0,1
2808,2808,73,52,566050.0,135550.0,10730052,0,0,1,0,0,0,0,135550.0,566050.0,2808,2,4,0,4,0,0,4,3,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,7.0,5.0,0.0,8.0,0.0,1
2809,2809,73,53,566150.0,135550.0,10730053,0,0,1,0,0,0,0,135550.0,566150.0,2809,0,4,0,4,0,0,4,3,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,5.0,5.0,0.0,8.0,0.0,1
2810,2810,73,54,566250.0,135550.0,10730054,0,0,0,0,0,0,0,135550.0,566250.0,2810,0,0,0,4,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,1.75,0.0,1.75,4.0,0.0,3.0,0.0,0
2811,2811,73,55,566350.0,135550.0,10730055,0,0,0,0,0,0,0,135550.0,566350.0,2811,0,0,0,3,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,1.75,0.0,1.75,3.0,0.0,3.0,0.0,0
2812,2812,73,56,566450.0,135550.0,10730056,0,0,1,0,0,0,0,135550.0,566450.0,2812,0,0,0,3,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,2.25,0.0,2.25,4.0,0.0,5.0,0.0,1
2813,2813,73,57,566550.0,135550.0,10730057,0,0,1,0,0,0,0,135550.0,566550.0,2813,0,1,0,4,0,0,0,4,0,0,0,1,0.0,0.0,0.0,0,2.25,0.0,3.25,5.0,0.0,5.0,0.0,2
2814,2814,73,58,566650.0,135550.0,10730058,0,0,1,0,0,0,0,135550.0,566650.0,2814,0,3,0,4,0,0,0,4,2,0,0,3,0.0,0.0,0.0,0,2.5,0.0,5.5,5.0,0.0,5.0,2.0,4
2815,2815,73,59,566750.0,135550.0,10730059,0,1,2,0,0,0,0,135550.0,566750.0,2815,1,1,0,4,0,0,0,0,3,0,0,3,0.0,0.0,0.0,0,2.5,0.0,5.5,6.0,1.0,2.0,4.0,5
2816,2816,73,60,566850.0,135550.0,10730060,0,1,2,0,0,0,0,135550.0,566850.0,2816,2,0,0,3,0,0,0,0,4,0,0,4,0.0,0.0,0.0,0,2.5,0.25,5.5,5.25,1.0,2.0,5.0,6
2817,2817,73,61,566950.0,135550.0,10730061,0,1,1,0,0,0,0,135550.0,566950.0,2817,3,0,0,3,0,0,0,0,4,0,0,4,0.0,0.0,0.0,0,2.5,2.5,6.5,6.5,1.0,1.0,5.0,5
2818,2818,73,62,567050.0,135550.0,10730062,1,1,1,0,0,0,0,135550.0,567050.0,2818,3,0,1,0,0,0,0,0,4,0,0,4,0.0,0.0,0.0,0,2.5,2.5,7.5,4.5,2.0,1.0,6.0,5
2819,2819,73,63,567150.0,135550.0,10730063,1,2,1,0,0,0,0,135550.0,567150.0,2819,4,0,4,0,0,0,0,0,4,0,0,4,0.0,0.0,0.0,0,2.5,2.5,9.5,7.5,3.0,1.0,7.0,5
2820,2820,73,64,567250.0,135550.0,10730064,1,3,1,0,0,0,0,135550.0,567250.0,2820,4,0,4,0,0,0,0,0,4,0,1,4,0.0,0.0,0.0,0,2.5,2.5,10.5,7.5,4.0,1.0,8.0,6
2821,2821,73,65,567350.0,135550.0,10730065,1,4,1,0,0,0,0,135550.0,567350.0,2821,4,0,4,0,0,0,0,0,4,0,1,4,0.0,0.0,0.0,0,2.5,2.5,11.5,7.5,5.0,1.0,9.0,6
2822,2822,73,66,567450.0,135550.0,10730066,2,2,1,0,0,0,0,135550.0,567450.0,2822,4,0,4,0,0,1,0,0,4,0,2,4,0.0,0.0,0.0,0,2.5,2.5,10.5,7.5,5.0,1.0,8.0,7
2823,2823,73,67,567550.0,135550.0,10730067,2,1,0,0,0,0,0,135550.0,567550.0,2823,4,0,4,0,0,1,0,0,4,1,2,3,0.0,0.0,0.0,0,2.5,2.5,9.5,6.5,4.0,0.0,8.0,5
2824,2824,73,68,567650.0,135550.0,10730068,1,0,0,0,0,0,0,135550.0,567650.0,2824,4,0,4,0,0,1,0,4,3,1,3,3,0.0,0.0,0.0,0,2.5,2.5,7.5,6.5,2.0,4.0,5.0,6
2825,2825,73,69,567750.0,135550.0,10730069,1,0,0,0,0,0,0,135550.0,567750.0,2825,4,0,3,0,0,1,0,4,0,0,3,2,1.0,0.0,0.0,0,2.5,2.5,7.5,5.5,3.0,4.0,1.0,5
2826,2826,73,70,567850.0,135550.0,10730070,1,0,0,0,0,0,0,135550.0,567850.0,2826,4,0,4,0,0,1,0,4,0,0,3,1,0.0,0.0,0.0,0,2.5,2.5,7.5,6.5,2.0,4.0,1.0,4
2827,2827,73,71,567950.0,135550.0,10730071,0,0,1,1,0,0,0,135550.0,567950.0,2827,4,0,4,0,1,1,0,4,0,0,3,0,0.0,0.0,0.0,0,2.5,2.5,6.5,8.5,2.0,6.0,0.0,5
2828,2828,73,72,568050.0,135550.0,10730072,1,0,1,2,0,0,0,135550.0,568050.0,2828,4,0,4,0,1,2,0,3,0,0,3,0,0.0,0.0,0.0,0,2.5,2.5,7.5,9.5,4.0,6.0,1.0,6
2829,2829,73,73,568150.0,135550.0,10730073,1,0,2,2,0,0,0,135550.0,568150.0,2829,4,0,4,0,1,2,4,3,0,0,3,0,0.0,0.0,0.0,0,2.5,2.5,7.5,10.5,4.0,11.0,1.0,7
2830,2830,73,74,568250.0,135550.0,10730074,1,0,2,1,0,0,0,135550.0,568250.0,2830,4,0,4,0,1,2,4,3,0,0,3,0,0.0,0.0,0.0,0,2.5,2.5,7.5,9.5,4.0,10.0,1.0,6
2831,2831,73,75,568350.0,135550.0,10730075,1,0,2,1,0,0,0,135550.0,568350.0,2831,4,0,4,0,1,2,4,3,1,1,4,0,0.0,0.0,0.0,0,2.5,2.5,7.5,9.5,4.0,10.0,3.0,7
2832,2832,73,76,568450.0,135550.0,10730076,1,0,2,0,0,0,0,135550.0,568450.0,2832,4,0,4,0,1,2,4,3,0,1,4,0,0.0,0.0,0.0,0,2.5,2.5,7.5,8.5,4.0,9.0,2.0,6
2833,2833,73,77,568550.0,135550.0,10730077,1,0,2,0,0,0,0,135550.0,568550.0,2833,4,0,4,0,0,1,4,3,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,7.5,8.5,2.0,9.0,1.0,6
2834,2834,73,78,568650.0,135550.0,10730078,1,0,1,0,0,0,0,135550.0,568650.0,2834,4,0,1,0,0,1,4,3,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,7.5,4.5,2.0,8.0,1.0,5
2835,2835,73,79,568750.0,135550.0,10730079,1,0,1,0,0,0,0,135550.0,568750.0,2835,4,0,0,0,0,1,4,3,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,7.5,3.5,2.0,8.0,1.0,5
2836,2836,73,80,568850.0,135550.0,10730080,1,0,1,0,0,0,0,135550.0,568850.0,2836,3,0,0,0,0,1,4,3,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,6.5,3.5,2.0,8.0,1.0,5
2837,2837,73,81,568950.0,135550.0,10730081,1,0,1,0,0,0,0,135550.0,568950.0,2837,1,0,0,0,0,1,4,3,0,0,4,0,0.0,0.0,0.0,0,2.5,2.5,4.5,3.5,2.0,8.0,1.0,5
2838,2838,73,82,569050.0,135550.0,10730082,1,0,1,0,0,0,0,135550.0,569050.0,2838,0,0,0,0,0,1,4,3,0,1,4,0,0.0,0.0,0.0,0,2.5,2.5,3.5,3.5,2.0,8.0,2.0,5
2839,2839,73,83,569150.0,135550.0,10730083,1,0,1,0,0,0,0,135550.0,569150.0,2839,0,0,0,0,0,2,4,3,1,3,4,0,0.0,0.0,0.0,0,2.5,2.5,3.5,3.5,3.0,8.0,5.0,5
2840,2840,73,84,569250.0,135550.0,10730084,1,0,1,0,0,0,0,135550.0,569250.0,2840,0,0,0,0,1,4,4,3,1,3,4,0,0.0,0.0,0.0,0,2.5,2.5,3.5,3.5,6.0,8.0,5.0,5
2841,2841,73,85,569350.0,135550.0,10730085,1,0,1,0,0,0,0,135550.0,569350.0,2841,0,0,0,0,1,4,4,3,2,1,4,0,0.0,0.0,0.0,0,2.5,2.25,3.5,3.25,6.0,8.0,4.0,5
2842,2842,73,86,569450.0,135550.0,10730086,2,0,2,0,0,0,0,135550.0,569450.0,2842,0,0,0,0,1,4,4,3,2,1,4,0,0.0,0.0,0.0,0,2.5,2.25,4.5,4.25,7.0,9.0,5.0,6
2843,2843,73,87,569550.0,135550.0,10730087,2,0,2,0,0,0,0,135550.0,569550.0,2843,0,0,0,0,1,4,4,3,1,0,4,0,0.0,0.0,0.0,0,2.5,2.5,4.5,4.5,7.0,9.0,3.0,6
2844,2844,73,88,569650.0,135550.0,10730088,1,0,3,0,0,0,0,135550.0,569650.0,2844,0,0,0,0,2,4,4,3,1,0,4,0,0.0,0.0,0.0,0,2.5,2.5,3.5,5.5,7.0,10.0,2.0,7
2845,2845,73,89,569750.0,135550.0,10730089,1,0,3,0,0,0,0,135550.0,569750.0,2845,0,0,0,0,2,4,4,3,1,0,4,1,0.0,0.0,0.0,0,2.5,2.5,3.5,5.5,7.0,10.0,2.0,8
2846,2846,73,90,569850.0,135550.0,10730090,1,0,3,0,0,0,0,135550.0,569850.0,2846,0,1,0,0,2,4,4,3,0,0,4,1,0.0,0.0,0.0,0,2.5,0.0,4.5,3.0,7.0,10.0,1.0,8
2847,2847,73,91,569950.0,135550.0,10730091,1,0,4,0,0,0,0,135550.0,569950.0,2847,0,1,1,0,2,4,4,3,0,0,4,1,0.0,0.0,0.0,0,2.5,0.0,4.5,5.0,7.0,11.0,1.0,9
2848,2848,73,92,570050.0,135550.0,10730092,1,0,4,0,0,0,0,135550.0,570050.0,2848,0,1,1,0,2,4,4,3,0,0,4,2,0.0,0.0,0.0,0,2.5,0.0,4.5,5.0,7.0,11.0,1.0,10
2849,2849,73,93,570150.0,135550.0,10730093,1,0,4,0,0,0,0,135550.0,570150.0,2849,1,4,1,0,3,4,4,3,0,0,4,2,0.0,0.0,0.0,0,0.0,0.0,6.0,5.0,8.0,11.0,1.0,10
2850,2850,73,94,570250.0,135550.0,10730094,1,0,4,0,0,0,0,135550.0,570250.0,2850,3,4,1,0,3,4,4,3,0,0,4,3,0.0,0.0,0.0,0,0.0,0.0,8.0,5.0,8.0,11.0,1.0,11
2851,2851,73,95,570350.0,135550.0,10730095,2,0,4,0,0,0,0,135550.0,570350.0,2851,3,4,1,0,3,4,4,3,1,0,4,3,0.0,0.0,0.0,0,0.0,0.0,9.0,5.0,9.0,11.0,3.0,11
2852,2852,73,96,570450.0,135550.0,10730096,2,0,4,0,0,0,0,135550.0,570450.0,2852,3,3,2,0,3,3,4,3,1,0,4,3,0.0,0.0,0.0,0,0.0,0.0,8.0,6.0,8.0,11.0,3.0,11
2853,2853,73,97,570550.0,135550.0,10730097,2,0,4,0,0,0,0,135550.0,570550.0,2853,3,3,2,0,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,8.0,6.0,8.0,11.0,3.0,10
2854,2854,73,98,570650.0,135550.0,10730098,2,0,4,0,0,0,0,135550.0,570650.0,2854,3,3,2,0,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,8.0,6.0,8.0,11.0,3.0,10
2855,2855,73,99,570750.0,135550.0,10730099,2,0,4,0,0,0,0,135550.0,570750.0,2855,3,3,2,0,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,8.0,6.0,8.0,11.0,3.0,10
2856,2856,73,100,570850.0,135550.0,10730100,1,0,4,0,0,0,0,135550.0,570850.0,2856,3,4,2,1,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,7.0,11.0,2.0,10
2857,2857,73,101,570950.0,135550.0,10730101,1,0,4,0,0,0,0,135550.0,570950.0,2857,2,4,2,1,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,7.0,7.0,7.0,11.0,2.0,10
2858,2858,73,102,571050.0,135550.0,10730102,1,0,4,0,0,0,0,135550.0,571050.0,2858,2,4,2,1,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,7.0,7.0,7.0,11.0,2.0,10
2859,2859,73,103,571150.0,135550.0,10730103,1,0,4,0,0,0,0,135550.0,571150.0,2859,1,4,2,1,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,6.0,7.0,7.0,11.0,2.0,10
2860,2860,73,104,571250.0,135550.0,10730104,1,0,4,0,0,0,0,135550.0,571250.0,2860,0,3,2,1,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,4.0,7.0,7.0,11.0,2.0,10
2861,2861,73,105,571350.0,135550.0,10730105,1,0,4,0,0,0,0,135550.0,571350.0,2861,0,3,2,1,3,3,4,3,1,0,3,3,0.0,0.0,0.0,0,0.0,0.0,4.0,7.0,7.0,11.0,2.0,10
2862,2862,73,106,571450.0,135550.0,10730106,1,0,4,0,0,0,0,135550.0,571450.0,2862,0,2,2,1,3,3,4,3,2,0,3,3,0.0,0.0,0.0,0,0.0,0.0,3.0,7.0,7.0,11.0,3.0,10
2863,2863,73,107,571550.0,135550.0,10730107,2,0,4,0,0,0,0,135550.0,571550.0,2863,1,2,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,8.0,11.0,5.0,10
2864,2864,73,108,571650.0,135550.0,10730108,2,0,4,0,0,0,0,135550.0,571650.0,2864,1,2,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,8.0,11.0,5.0,10
2865,2865,73,109,571750.0,135550.0,10730109,3,0,4,0,0,0,0,135550.0,571750.0,2865,1,1,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,9.0,11.0,6.0,10
2866,2866,73,110,571850.0,135550.0,10730110,3,0,4,0,0,0,0,135550.0,571850.0,2866,1,1,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.25,0.0,5.25,7.0,9.0,11.0,6.0,10
2867,2867,73,111,571950.0,135550.0,10730111,4,0,4,0,0,0,0,135550.0,571950.0,2867,1,1,2,1,3,3,4,3,2,1,3,3,0.0,0.0,0.0,0,0.75,0.0,6.75,7.0,10.0,11.0,7.0,10
2868,2868,73,112,572050.0,135550.0,10730112,4,0,4,0,0,0,0,135550.0,572050.0,2868,1,1,2,1,3,3,4,3,2,1,2,2,0.0,0.0,0.0,0,0.75,0.0,6.75,7.0,10.0,11.0,7.0,8
2869,2869,73,113,572150.0,135550.0,10730113,4,0,4,0,0,0,0,135550.0,572150.0,2869,2,1,2,1,3,3,4,3,2,1,2,2,0.0,0.0,0.0,0,0.75,0.0,7.75,7.0,10.0,11.0,7.0,8
2870,2870,74,32,564050.0,135450.0,10740032,4,0,4,0,0,0,0,135450.0,564050.0,2870,3,3,3,2,3,2,4,3,3,2,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,9.0,9.0,11.0,9.0,7
2871,2871,74,33,564150.0,135450.0,10740033,4,0,4,0,0,0,0,135450.0,564150.0,2871,3,2,3,2,3,2,4,3,3,2,2,1,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,9.0,11.0,9.0,7
2872,2872,74,34,564250.0,135450.0,10740034,4,0,4,0,0,0,0,135450.0,564250.0,2872,3,2,3,2,2,3,4,3,3,2,2,2,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,9.0,11.0,9.0,8
2873,2873,74,35,564350.0,135450.0,10740035,4,0,4,0,0,0,0,135450.0,564350.0,2873,3,2,3,2,2,3,4,3,2,2,1,2,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,9.0,11.0,8.0,7
2874,2874,74,36,564450.0,135450.0,10740036,4,0,4,0,0,0,0,135450.0,564450.0,2874,2,2,3,2,2,2,4,3,2,2,1,2,0.0,0.0,0.0,0,0.0,0.0,8.0,9.0,8.0,11.0,8.0,7
2875,2875,74,37,564550.0,135450.0,10740037,4,0,4,0,0,0,0,135450.0,564550.0,2875,2,2,3,2,3,2,4,3,2,2,1,2,0.0,0.0,0.0,0,0.0,0.0,8.0,9.0,9.0,11.0,8.0,7
2876,2876,74,38,564650.0,135450.0,10740038,3,0,4,0,0,0,0,135450.0,564650.0,2876,2,1,4,2,3,2,4,3,2,2,1,3,0.0,0.0,0.0,0,0.0,0.0,6.0,10.0,8.0,11.0,7.0,8
2877,2877,74,39,564750.0,135450.0,10740039,3,0,4,0,0,0,0,135450.0,564750.0,2877,2,1,4,2,3,2,4,3,2,2,1,3,0.0,0.0,0.0,0,0.0,0.0,6.0,10.0,8.0,11.0,7.0,8
2878,2878,74,40,564850.0,135450.0,10740040,3,0,4,0,0,0,0,135450.0,564850.0,2878,2,1,3,2,2,3,4,3,2,2,1,3,0.0,0.0,0.0,0,0.0,0.0,6.0,9.0,8.0,11.0,7.0,8
2879,2879,74,41,564950.0,135450.0,10740041,2,0,4,0,0,0,0,135450.0,564950.0,2879,2,1,3,2,2,3,4,3,1,2,0,3,0.0,0.0,0.0,0,0.0,0.0,5.0,9.0,7.0,11.0,5.0,7
2880,2880,74,42,565050.0,135450.0,10740042,2,0,4,0,0,0,0,135450.0,565050.0,2880,3,2,2,3,2,3,4,3,2,3,0,3,0.0,0.0,0.0,0,0.0,0.0,7.0,9.0,7.0,11.0,7.0,7
2881,2881,74,43,565150.0,135450.0,10740043,2,0,4,0,0,0,0,135450.0,565150.0,2881,3,2,1,3,2,3,4,3,2,3,0,3,0.0,0.0,0.0,0,0.0,0.0,7.0,8.0,7.0,11.0,7.0,7
2882,2882,74,44,565250.0,135450.0,10740044,2,0,4,0,0,0,0,135450.0,565250.0,2882,3,3,1,3,1,3,4,3,3,4,0,3,0.0,0.0,0.0,0,0.0,0.0,8.0,8.0,6.0,11.0,9.0,7
2883,2883,74,45,565350.0,135450.0,10740045,2,0,4,0,0,0,0,135450.0,565350.0,2883,3,3,1,3,1,2,4,3,3,4,0,2,0.0,0.0,0.0,0,0.0,0.0,8.0,8.0,5.0,11.0,9.0,6
2884,2884,74,46,565450.0,135450.0,10740046,2,0,3,0,0,0,0,135450.0,565450.0,2884,3,3,1,3,1,2,4,3,3,4,0,1,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,5.0,10.0,9.0,4
2885,2885,74,47,565550.0,135450.0,10740047,1,0,3,0,0,0,0,135450.0,565550.0,2885,3,4,0,3,1,2,4,3,3,3,0,1,0.0,0.0,0.0,0,0.0,0.0,8.0,6.0,4.0,10.0,7.0,4
