,Unnamed: 0,row,col,x,y,row_col_id,s_mw_uumu,dist_m_mw_uumu,mw_near_mw_uumu,s_ext_uumu,dist_m_ew_uumu,ew_near_ew_uumu,s_mw_lucr,dist_m_mw_lucr,mw_near_mw_lucr,s_ext_lucr,dist_m_ew_lucr,ew_near_ew_lucr,s_cr_cs,neardist_m_cr_cs,cl_dist_m_cr_cs,combdist_m_cr_cs,plycnt_cr_cs,raw_s_cr_cs,s_tec_cs,neardist_m_tec_cs,cl_dist_m_tec_cs,combdist_m_tec_cs,plycnt_tec_cs,raw_s_tec_cs,s_ctet_cs,neardist_m_ctet_cs,cl_dist_m_ctet_cs,combdist_m_ctet_cs,plycnt_ctet_cs,raw_s_ctet_cs,NORTHING,EASTING,FID,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_uu_mu_mik_cv,ctet_uu_mu_mik_cov,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,ctet_lu_cr_mik_cv,ctet_lu_cr_mik_cov,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_uu_mu_mik_cv,hexcr_uu_mu_mik_cov,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,hexcr_lu_cr_mik_cv,hexcr_lu_cr_mik_cov,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_uu_mu_mik_cv,tc99_uu_mu_mik_cov,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,tc99_lu_cr_mik_cv,tc99_lu_cr_mik_cov,hexcr_uumu_max_conc_2015_2022,hexcr_lucr_max_conc_2015_2022,hexcr_uumu_max_conc_2022_2027,hexcr_lucr_max_conc_2022_2027,hexcr_uumu_max_conc_2027_2032,hexcr_lucr_max_conc_2027_2032,hexcr_uumu_max_conc_2032_2037,hexcr_lucr_max_conc_2032_2037,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_max_conc_2015_2022,tc99_lucr_max_conc_2015_2022,tc99_uumu_max_conc_2022_2027,tc99_lucr_max_conc_2022_2027,tc99_uumu_max_conc_2027_2032,tc99_lucr_max_conc_2027_2032,tc99_uumu_max_conc_2032_2037,tc99_lucr_max_conc_2032_2037,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_max_conc_2015_2022,ctet_lucr_max_conc_2015_2022,ctet_uumu_max_conc_2022_2027,ctet_lucr_max_conc_2022_2027,ctet_uumu_max_conc_2027_2032,ctet_lucr_max_conc_2027_2032,ctet_uumu_max_conc_2032_2037,ctet_lucr_max_conc_2032_2037,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,ctet_uumu_tdg_s,ctet_lucr_tdg_s,hcr_uumu_tdg_s,hcr_lucr_tdg_s,tec_uumu_tdg_s,tec_lucr_tdg_s
2012,2012,63,76,568450.0,136550.0,10630076,1,333.3533984902902,699-44-70C,2,149.96530065314607,299-W12-2,1,314.4475415709706,299-W11-87,0,311.45529195213,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,568450.0,2012,4,0,30211.71991,1.409534749,1,0,17099.74672,0.491064475,1,1,810.6088641,0.759294289,0,0,0.0,0.0,0,0,256869.384,2.691091165,3,0,10674.53637,0.768047525,25.37591903,27.42598135,11.80371797,25.35641338,13.75302218,18.23802834,11.82431823,9.812694922,0.0,0.0,12.87282673,0.002821885,48.19886653,1.194863218,48.22976283,5.879867696,26.45566261,10.1117785,0.0,0,1055.05004,1050.181033,353.9565412,861.5274948,70.5637994,607.449331,11.94430048,321.7485698,2.5,2.5,9.5,4.5,5.0,1.0,3.0,4
2013,2013,63,77,568550.0,136550.0,10630077,1,281.50290990506005,699-44-70C,1,244.8583088236544,299-W12-2,1,286.7175273679846,699-44-70B,0,411.1323374352621,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,568550.0,2013,4,0,24918.46268,1.550235598,1,0,16480.30898,0.553001883,1,1,727.0597619,0.751852444,0,0,0.0,0.0,0,1,316765.9001,3.073967327,3,2,10876.59082,0.808729475,18.6607761,26.96604452,12.86252013,22.12864675,14.16335611,15.39942846,11.05234058,8.655154943,0.0,0.0,23.30565669,0.000370281,54.0214469,0.133272871,53.21344203,3.155973893,23.21405085,11.82952147,0.0,0,771.4927803,774.4524933,232.9912455,632.4580751,49.63567285,491.9096795,9.64560059,314.4807931,2.5,2.5,8.5,4.5,4.0,1.0,3.0,6
2014,2014,63,78,568650.0,136550.0,10630078,1,259.5443859631845,699-44-70C,0,342.66834023582004,299-W12-2,1,261.141610050945,699-44-70B,0,510.9356112906772,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,568650.0,2014,4,0,18999.15877,1.716994392,0,0,14679.22452,0.614378953,0,1,622.7045856,0.732949878,0,0,77.4382072,0.350279639,1,2,355272.7992,3.397678417,3,3,10985.59933,0.846125828,11.72491008,23.21404638,13.38196018,18.2496392,14.44479007,11.77302919,10.75921687,8.635223961,0.0,0.0,40.84852529,0.003387457,55.99766404,0.382419559,53.76387494,5.490313932,22.05547937,16.29948354,0.0,0,556.6828992,578.1695091,146.2134554,494.1114133,43.33613643,393.6732345,10.30975676,256.1288574,2.5,2.5,7.5,3.5,2.0,1.0,4.0,7
2015,2015,63,79,568750.0,136550.0,10630079,1,225.58087529755448,699-43-69,0,441.4607472923989,299-W12-2,1,272.3654539400852,699-44-70B,0,610.8032407289386,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,568750.0,2015,4,0,13043.39768,1.894680213,0,0,11785.51446,0.662800338,0,1,509.4751591,0.701536032,0,0,363.9435682,0.665983956,0,2,301587.321,3.461859549,3,4,11035.44743,0.876791836,7.96364503,18.83302314,13.85062903,13.63725994,14.59413391,7.739364474,10.40491723,8.856159545,0.0,0.0,65.13500958,0.029248411,65.68285045,1.435720797,53.24269827,10.75653149,20.7121572,21.33377894,0.0,0,343.0438161,478.2234721,78.0409529,399.9136353,33.73290574,308.0492044,9.507452776,190.4464661,2.5,2.5,7.5,3.5,2.0,1.0,3.0,8
2016,2016,63,80,568850.0,136550.0,10630080,0,132.21471665440745,699-43-69,0,540.6973195790367,299-W12-2,1,316.4979312728244,699-44-70B,0,710.7080968196221,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,568850.0,2016,4,0,7244.512756,2.003588135,0,0,8654.810984,0.692642915,0,0,397.9216344,0.657394937,0,0,627.6921701,0.762835025,0,2,244512.651,3.465587192,3,4,11057.88033,0.901611977,9.978949253,15.34084114,14.40616188,7.215183519,14.7543118,6.593265378,9.907554233,9.442033269,0.0,0.0,70.15540377,0.217573306,69.08772372,4.787777287,52.00490215,19.1967371,18.75508133,25.06110333,0.0,0,146.3501462,379.9057248,43.1195158,297.0738134,26.34806535,220.354614,7.920625803,124.2572785,2.5,2.5,6.5,3.5,0.0,1.0,2.0,8
2017,2017,63,81,568950.0,136550.0,10630081,0,63.83362201849165,699-43-69,0,640.1715327940993,299-W12-2,1,382.3073900671635,699-44-70B,0,810.63641596277,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,568950.0,2017,1,0,2240.136892,1.55004949,0,0,6312.992668,0.715469706,0,0,315.2147194,0.613329122,0,4,800.2031444,0.786102663,0,2,197383.6763,3.398128272,3,4,11062.28529,0.92446996,11.78224728,0.839847602,16.31989688,3.516405354,15.43191358,8.576314046,9.607145927,9.931596709,0.0,0.0,74.19569996,1.349792314,70.80307999,13.46562034,50.67922356,28.99212631,17.53200481,29.57141051,0.0,0,43.55650701,234.3277637,29.18924509,199.1136648,21.6470929,143.504237,7.107820087,67.88466573,2.5,2.5,3.5,3.5,0.0,5.0,2.0,8
2018,2018,63,82,569050.0,136550.0,10630082,0,103.28955077835354,699-43-69,0,739.7875312547098,299-W12-2,2,460.594116875102,699-44-70B,0,910.5804735908632,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569050.0,2018,0,0,737.9921111,1.060699084,0,0,6199.780751,0.814621043,0,0,341.1486658,0.637296209,0,4,893.6237476,0.788791872,0,2,213054.6495,3.394050332,3,4,11043.97525,0.948390965,13.66509298,2.246383839,16.47339597,7.00338578,15.47995103,10.86151604,9.421215634,10.81596531,0.0,0.0,78.38481375,6.729805347,70.51116073,29.67633686,48.52523369,36.37739952,16.90989214,31.12498043,0.0,0,35.03425794,191.251754,28.08610196,142.0429082,18.19595463,80.09527358,6.852964333,27.50527257,2.5,2.5,2.5,4.5,0.0,6.0,2.0,9
2019,2019,63,83,569150.0,136550.0,10630083,0,193.03557003824056,699-43-69,0,839.4948429859053,299-W12-2,2,546.0173445046814,699-44-70B,0,1010.5356000087064,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569150.0,2019,0,0,453.5062323,0.928402613,0,0,5903.307465,0.915268617,0,1,416.8158399,0.690150251,0,4,916.5649052,0.787238628,0,2,256326.04,3.383715347,3,4,10994.79198,0.974462622,15.02002037,5.333838231,16.84524424,12.30562761,15.48033041,12.99968979,9.370769939,10.50228138,0.0,0.0,83.07130548,24.92101734,71.27332761,46.44888924,46.12061303,46.36344742,17.14102215,22.71335725,0.0,0,38.99418318,137.5809541,27.65257456,73.42858411,14.65468941,26.27140739,5.380668247,6.172281635,2.5,2.5,2.5,4.5,1.0,6.0,2.0,9
2020,2020,63,84,569250.0,136550.0,10630084,1,289.580267456163,699-43-69,0,939.2643884444471,299-W12-2,3,609.3134485632003,699-45-67C,0,1110.498806341075,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569250.0,2020,0,0,368.7106521,0.897321929,0,0,5572.932322,1.019378148,0,1,504.8509346,0.739915803,0,4,912.3229898,0.785567533,0,2,296758.5503,3.327608124,3,4,10909.61327,1.00229789,16.22348104,13.28006081,17.66911742,16.46295953,14.99210179,15.89292969,9.04867549,8.889844647,0.0,0.0,90.77991788,58.15819443,67.35358246,60.83077874,43.09466955,46.08767804,14.9169469,13.16778869,0.0,0,46.22516743,51.11522788,14.69075341,15.10714935,4.844375788,2.953722221,1.157092393,0.652289532,2.25,1.75,3.25,4.75,2.0,7.0,3.0,10
2021,2021,63,85,569350.0,136550.0,10630085,1,387.879789754477,699-43-69,0,1039.0782412310984,299-W12-2,2,587.388183912471,699-45-67C,0,1210.4680908165024,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569350.0,2021,0,0,409.6921953,0.977502467,0,0,5308.641144,1.118793265,0,1,594.7080414,0.7813952,0,4,914.7395426,0.784168298,1,1,330432.3626,3.246010812,3,4,10791.14868,1.030272674,17.79558343,14.60763627,19.37237711,19.70512959,14.1836666,13.91970213,8.25681698,8.121722158,0.0,0.0,102.340616,87.47709678,73.99103839,65.66123708,38.98669222,37.27659236,11.19520345,10.76821224,0.0,0,28.05965676,3.426098136,2.47566104,0.998725165,0.615821936,0.424423124,0.16406405,0.110473989,1.0,1.0,2.0,3.0,2.0,6.0,3.0,9
2022,2022,63,86,569450.0,136550.0,10630086,2,486.87239734859867,699-43-69,0,1137.951945646181,299-W12-4,2,582.0540169090856,699-45-67C,0,1310.4420623915212,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569450.0,2022,0,0,449.9126225,1.0444396,0,0,6808.113138,1.319972714,1,2,685.6277579,0.813359181,0,4,925.5117298,0.783077503,1,1,355956.9616,3.106865874,3,4,10647.75133,1.055673252,14.12866754,12.92948708,16.34994106,16.0959771,14.5238253,15.72094206,9.949781398,9.177777274,0.0,0.0,85.12894951,54.28319618,64.43205698,58.2298833,44.22927552,46.48735076,19.59795074,14.57976187,0.0,0,45.52398042,37.24049241,20.52831649,13.28538094,7.203592332,3.075000107,2.19904099,0.869233144,2.25,1.75,4.25,3.75,5.0,6.0,4.0,9
2023,2023,63,87,569550.0,136550.0,10630087,2,586.2070720316892,699-43-69,0,1236.7104069263437,299-W12-4,2,593.7582661319447,699-45-67C,0,1410.4197243675158,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569550.0,2023,0,0,479.4402281,1.088850563,0,0,9116.093135,1.520505832,1,2,778.3388998,0.834548884,0,4,944.1734102,0.782205471,1,1,370545.4339,2.943865409,3,4,10488.67798,1.076574838,8.494218797,7.504525684,12.87126769,10.80258354,12.75960451,11.59010564,9.889654137,10.52767773,0.0,0.0,65.75150729,18.18791843,57.15560767,39.31089277,40.36108463,39.66836986,25.77868736,27.29618865,0.0,0,46.08683878,77.31799526,39.65539773,49.69727123,27.42524168,24.97073126,15.7907483,11.12474822,2.5,2.5,4.5,4.5,5.0,6.0,4.0,9
2024,2024,63,88,569650.0,136550.0,10630088,3,685.7351757784929,699-43-69,0,1335.6536342180618,299-W12-4,3,621.5391207317722,699-45-67C,0,1510.400343910493,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569650.0,2024,0,0,494.4828757,1.125307101,0,0,11601.94072,1.671844823,1,3,862.9814326,0.850130115,0,4,967.9611585,0.781440025,1,1,373835.4242,2.789871187,3,4,10324.73612,1.091120282,4.420334101,2.788536666,9.449426088,5.107970731,9.635924776,7.593017886,8.82638454,8.419413545,0.0,0.0,45.02636953,3.349940574,43.97559466,16.57847349,36.20544638,24.98261253,24.20286544,25.3240092,0.0,0,42.51585021,81.89809859,43.83373307,72.09907197,39.7415863,55.44549998,31.25842948,36.49894489,2.5,2.5,5.5,5.5,7.0,7.0,5.0,10
2025,2025,63,89,569750.0,136550.0,10630089,3,728.793542369871,699-44-64,0,1434.7434023545495,299-W12-4,3,663.3798901082513,699-45-67C,0,1610.3833701590845,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569750.0,2025,0,0,495.798052,1.137513634,0,0,13750.26419,1.774287172,1,4,938.9369548,0.861707404,0,4,996.8955537,0.780298739,1,0,368248.3711,2.658635017,3,4,10174.18169,1.09768643,2.463282087,0.638953763,6.757214115,1.746549965,7.980436567,3.408671902,8.313511811,5.314086307,0.0,0.0,31.64807223,0.407611793,32.48743286,4.010868988,30.70472404,10.81395714,22.81636488,16.91844777,0.0,0,40.60035726,79.19367691,43.56356671,76.53261467,42.78100864,70.57068974,37.6561537,59.21149461,2.5,2.5,5.5,5.5,8.0,7.0,4.0,10
2026,2026,63,90,569850.0,136550.0,10630090,3,642.6585620685531,699-44-64,0,1533.9513129822285,299-W12-4,3,716.8227665190656,699-45-67C,0,1710.3683810468804,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569850.0,2026,0,0,674.4430929,1.289081289,1,0,15390.69239,1.844036278,2,4,1005.366253,0.869650743,0,4,1029.019004,0.77844417,1,0,355696.9776,2.558927587,3,4,10042.79433,1.096536493,1.50917926,0.094370428,4.949674568,0.430118271,7.161470757,1.109300231,8.055805232,2.361984799,0.0,0.0,22.64183249,0.037488204,25.95566244,0.660484,25.98533445,3.00987685,23.24946355,7.533603474,0.0,0,40.22050239,71.23950939,41.81689065,71.25465248,41.7834337,70.69802814,38.19863086,67.26955545,2.5,2.5,5.5,6.5,9.0,7.0,4.0,10
2027,2027,63,91,569950.0,136550.0,10630091,2,561.1417177505302,699-44-64,0,1633.255837460836,299-W12-4,3,779.4850085794196,699-45-67C,0,1810.3550477419956,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,569950.0,2027,0,0,900.4795269,1.42468638,1,0,16559.48364,1.891589174,2,4,1061.173926,0.874731861,0,4,1059.731855,0.776089135,1,0,338290.3195,2.501791437,3,4,9930.3844,1.088092254,1.078903686,0.010462126,3.368190454,0.08020183,5.924537031,0.284757432,7.67469309,0.822201276,0.0,0.0,14.52647262,0.0034308,20.59437093,0.084833096,23.06770935,0.627932545,23.0343758,2.4582438,0.0,0,39.94033841,59.44780195,41.07121957,61.89791606,40.68499124,63.14868967,37.93561975,63.30909652,2.5,2.5,4.5,6.5,8.0,7.0,3.0,10
2028,2028,63,92,570050.0,136550.0,10630092,2,486.5696531844244,699-44-64,0,1732.6403638954882,299-W12-4,4,849.3284868648108,699-45-67C,0,1910.3431102513805,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570050.0,2028,0,0,1074.791629,1.486324889,1,1,17232.7548,1.922197816,2,4,1105.295366,0.877526674,0,4,1085.173716,0.773700759,0,0,319652.2159,2.492534262,3,4,9821.424135,1.075707942,0.805274296,0.001163352,2.293601589,0.012831878,4.757049119,0.062323252,7.108421867,0.24232513,0.0,0.0,9.063024447,0.001014961,16.04210991,0.012519444,20.93173832,0.115090913,21.98631713,0.66263049,0.0,0,39.12483078,43.99832803,40.5159778,47.51002668,39.85185079,50.73442735,37.92797428,53.99063505,2.5,2.5,4.5,8.5,8.0,8.0,2.0,11
2029,2029,63,93,570150.0,136550.0,10630093,2,422.6346263618332,699-44-64,0,1832.09187286006,299-W12-4,4,866.7150401371914,699-45-65,0,2010.3323603038664,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570150.0,2029,0,0,1201.316493,1.523260662,1,1,17386.64097,1.940444525,2,4,1136.722491,0.878440586,0,3,1102.231434,0.771872856,0,0,305417.3685,2.530329075,3,4,9706.479039,1.061440859,0.553133645,0.000256819,1.539988647,0.002659009,3.695392593,0.014494993,6.405725627,0.068151357,0.0,0.0,5.439748155,0.00062101,12.0860571,0.006167603,18.14914329,0.033958042,21.46103735,0.185812934,0.0,0,36.8196513,29.27871113,39.67466352,32.33531644,39.25981894,35.89508262,37.47354836,40.56945963,2.5,2.5,4.5,8.5,8.0,7.0,2.0,11
2030,2030,63,94,570250.0,136550.0,10630094,1,374.819993330134,699-44-64,0,1931.6000182749733,299-W12-4,4,889.3992134019591,699-45-65,0,2110.32262909843,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570250.0,2030,0,0,1281.943933,1.543269434,1,1,17260.4652,1.960235042,2,4,1158.325294,0.877774201,4,3,1108.239775,0.771184911,0,0,297576.6445,2.617953435,3,4,9582.326318,1.046138193,0.343461689,7.13e-05,0.987657328,0.000765044,2.724775012,0.004090402,5.506516639,0.019783094,0.0,0.0,2.973556996,0.000206248,8.556537759,0.002829026,15.02114033,0.014895417,21.10520725,0.063168177,0.0,0,33.24942977,15.82958894,38.73765105,18.77698471,38.61916366,22.13590511,36.70811831,26.89369348,2.5,2.5,3.5,8.5,7.0,11.0,1.0,11
2031,2031,63,95,570350.0,136550.0,10630095,1,349.7999819897037,699-44-64,0,2031.15647614847,299-W12-4,4,922.4245014092122,699-45-65,0,2210.313778377384,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570350.0,2031,0,0,1320.236217,1.555671565,1,1,17186.152,1.98677259,2,4,1169.747308,0.875591074,4,3,1108.239775,0.771184911,0,0,297406.0139,2.748671929,3,4,9446.357103,1.030583286,0.194130807,1.54e-05,0.694437783,0.000183541,1.884857617,0.00112094,4.407260348,0.005601434,0.0,0.0,1.457621231,4.33e-05,5.659912687,0.00072919,11.89840719,0.005037238,19.58582825,0.021484491,0.0,0,27.3840288,5.969994749,37.05646538,8.68103833,37.16102679,11.51395106,35.77334207,15.50702312,2.5,2.5,3.5,8.5,7.0,11.0,1.0,11
2032,2032,63,96,570450.0,136550.0,10630096,1,352.46280286009244,699-44-64,0,2130.7544744995525,299-W12-4,4,964.7294754489697,699-45-65,0,2310.305693817357,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570450.0,2032,2,0,2522.746969,1.969609093,1,2,17254.47901,2.013789034,2,4,1169.376774,0.872216333,4,3,1108.239775,0.771184911,0,1,306709.9841,2.904412906,2,4,9297.977216,1.014562495,0.053927486,4.96e-08,0.400296438,1.6e-05,1.323505871,0.000182456,3.559747398,0.001225978,0.0,0.0,0.849193491,3.89e-24,4.48215571,3.81e-05,9.787418596,0.000686651,17.84069345,0.004657665,0.0,0,16.49901913,2.733859158,28.10318714,3.956510039,30.84139091,5.575963795,30.9027438,8.168611372,2.5,1.5,5.5,8.5,7.0,11.0,2.0,10
2033,2033,63,97,570550.0,136550.0,10630097,1,382.2303329145762,699-44-64,0,2230.388448364961,299-W12-4,4,1015.1546487112464,699-45-65,0,2410.2982800651243,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570550.0,2033,3,1,3584.302042,2.223572793,1,2,17553.09273,2.015232528,2,4,1159.687528,0.868894335,4,3,1108.239775,0.771184911,1,1,326108.8977,3.059174832,2,4,9139.060284,0.997977443,0.030010497,-4.68e-15,0.300889288,1.48e-06,1.091850506,2.66e-05,3.067126712,0.000247519,0.0,0.0,0.727617094,3.47e-09,3.934423925,5.68e-06,9.015425451,0.000111015,16.76334956,0.001027491,0.0,0,14.21282052,1.901295113,25.79797769,2.051614728,28.86454697,2.631540108,28.9456197,3.832677779,2.5,0.25,7.5,7.25,7.0,11.0,3.0,10
2034,2034,63,98,570650.0,136550.0,10630098,2,433.5551030722428,699-44-64,0,2330.0537827697995,299-W12-4,4,1072.5553416025043,699-45-65,0,2510.291456959708,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570650.0,2034,3,1,4109.644225,2.349380384,1,2,17981.07273,2.004956736,2,4,1147.009555,0.86579955,4,3,1108.239775,0.771184911,1,1,354865.8844,3.185369972,2,4,8979.310139,0.980824269,0.01624714,5.49e-09,0.212592755,6.08e-07,0.848018393,8.96e-06,2.650663991,9.01e-05,0.0,0.0,1.050060795,1.06e-06,5.492009133,7.15e-05,8.709823666,0.00034439,15.95004884,0.001183633,0.0,0,11.02207148,1.850777269,21.5879401,1.562186081,25.80131135,1.506609933,26.41710076,1.849725702,2.5,0.0,8.5,7.0,8.0,11.0,4.0,10
2035,2035,63,99,570750.0,136550.0,10630099,2,499.8400018005546,699-44-64,0,2429.746618600352,299-W12-4,4,1125.855203021206,699-46-61B,0,2610.285156622718,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570750.0,2035,3,1,4107.296846,2.430055568,1,1,18449.12972,1.989641985,2,4,1132.478854,0.862941874,4,3,1108.239775,0.771184911,1,1,388683.6296,3.253261828,2,4,8831.067385,0.963177542,0.006333615,4.37e-08,0.128750193,2.93e-06,0.58991407,5.88e-05,2.166633081,0.000665877,0.0,0.0,1.123733168,1.24e-05,6.750018887,0.00049177,9.110791835,0.003407045,14.81706044,0.013200535,0.0,0,7.836710249,0.448001893,17.72955817,0.62694695,22.37377838,0.754839039,23.22798474,0.94105773,2.5,0.0,8.5,6.0,8.0,11.0,4.0,10
2036,2036,63,100,570850.0,136550.0,10630100,2,575.9427292708658,699-44-64,0,2529.4637041475485,299-W12-4,4,1066.9482359374,699-46-61B,0,2710.2793211927224,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570850.0,2036,3,2,3844.821491,2.478730373,1,1,18973.00898,1.970098894,2,4,1117.108965,0.860339284,4,3,1108.239775,0.771184911,1,1,423778.8811,3.252044509,2,4,8702.295698,0.945844035,0.003405513,2.22e-08,0.093338413,9.72e-06,0.471872962,0.000189918,1.923253785,0.002058914,0.0,0.0,1.318876668,2.43e-05,8.71819567,0.004436977,10.01943356,0.031407825,14.44256484,0.093811615,0.0,0,6.247286,0.085261835,15.46507782,0.205986776,20.21506638,0.348989422,21.22717556,0.561563552,2.5,0.0,9.5,6.0,8.0,11.0,4.0,10
2037,2037,63,101,570950.0,136550.0,10630101,3,658.4679395384176,699-44-64,0,2629.202280274348,299-W12-4,4,1014.4984663221218,699-46-61B,0,2810.273901043256,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,570950.0,2037,3,2,3545.09707,2.550749259,2,1,19441.96562,1.951908199,2,4,1101.953699,0.858026302,4,3,1108.239775,0.771184911,1,1,457676.0444,3.235647083,2,4,8593.125089,0.929583546,0.000576459,4.4400000000000004e-21,0.036990068,1.83e-06,0.236212,5.89e-05,1.214305018,0.000870451,0.0,0.0,0.315523869,2.13e-06,6.987160165,0.001224696,10.51047894,0.015967463,12.91892496,0.07162771,0.0,0,2.789126426,0.01081093,9.705656084,0.050334431,16.00041459,0.123756018,19.03168801,0.268849598,1.5,0.0,9.5,7.0,9.0,11.0,5.0,10
2038,2038,63,102,571050.0,136550.0,10630102,3,745.285198699105,699-44-64,0,2728.9599906557487,299-W12-4,4,969.5544018619818,699-46-61B,0,2910.268853368169,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,571050.0,2038,2,2,3198.43547,2.585802067,3,1,19788.94208,1.94165674,2,3,1087.974228,0.856053017,4,3,1108.239775,0.771184911,2,1,488273.8682,3.22149702,2,4,8506.306639,0.914091293,0.001644757,1.2699999999999999e-24,0.021398789,4.89e-07,0.160617217,3.46e-05,0.920873142,0.00062891,0.0,0.0,0.105957464,2.1e-07,5.160918653,0.000338139,10.67037053,0.008820916,12.69951385,0.060879553,0.0,0,1.730552959,0.001386097,7.02740488,0.011459455,13.69045435,0.043633164,17.88439507,0.13987252,1.5,0.0,8.5,8.0,8.0,11.0,6.0,10
2039,2039,63,103,571150.0,136550.0,10630103,3,785.7094144783936,699-40-62,0,2828.734810935769,299-W12-4,4,933.201124179538,699-46-61B,0,3010.2641410489,299-W12-6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,136550.0,571150.0,2039,2,3,2870.400689,2.623666372,3,1,19994.31203,1.936954467,2,3,1075.810425,0.854473772,4,3,1108.239775,0.771184911,2,1,513514.1902,3.215647832,2,4,8461.816568,0.898151963,0.199570098,2.54e-06,0.237508898,1.61e-05,0.43688727,3.32e-05,0.819677596,0.000159854,0.0,0.0,0.19341672,4.26e-07,3.602003771,4.09e-05,10.08793922,0.001431316,12.23135966,0.016322654,0.0,0,1.208917115,9.37e-05,5.134843715,0.001714336,11.60460918,0.009425363,16.49913633,0.04036652,1.5,0.0,9.5,8.0,8.0,11.0,6.0,10
