FID,Shape,row,col,Easting,Northing,Smw_fscore,Sew_fscore,cr_Spcs_fscore,tec99_Spcs_fscore,ctet_Spcs_fscore,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score
4065,Point,88,79,568750,134050,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,2,0.0,4,0.0
4066,Point,88,80,568850,134050,1,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,3,0.0,4,0.0
4067,Point,88,81,568950,134050,1,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,3,0.0,4,0.0
4068,Point,88,82,569050,134050,2,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,2,0.0,4,0.0
4069,Point,88,83,569150,134050,2,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
4070,Point,88,84,569250,134050,3,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
4071,Point,88,85,569350,134050,2,0,0.0,0,0,3,4.0,2,0.0,1,3.0,4,3.0,0,0.0,4,0.0
4072,Point,88,86,569450,134050,2,0,0.0,0,0,3,4.0,2,0.0,1,4.0,4,3.0,0,0.0,4,0.0
4073,Point,88,87,569550,134050,1,0,0.0,0,0,3,4.0,2,0.0,0,2.0,4,3.0,0,0.0,4,0.0
4074,Point,88,88,569650,134050,1,0,0.0,0,0,2,4.0,2,0.0,0,1.0,4,3.0,0,0.0,4,0.0
4075,Point,88,89,569750,134050,0,0,0.0,0,0,1,4.0,2,0.0,0,0.0,4,3.0,0,0.0,4,0.0
4076,Point,88,90,569850,134050,0,0,0.0,0,0,0,4.0,2,0.0,0,0.0,4,3.0,0,0.0,4,0.0
4077,Point,88,91,569950,134050,0,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,0.0,4,0.0
4078,Point,88,92,570050,134050,0,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
4079,Point,88,93,570150,134050,1,0,0.0,0,0,0,3.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
4080,Point,88,94,570250,134050,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,0,1.0,4,1.0
4081,Point,88,95,570350,134050,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4082,Point,88,96,570450,134050,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4083,Point,88,97,570550,134050,1,0,0.0,0,0,0,2.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4084,Point,88,98,570650,134050,0,0,0.0,0,0,0,2.0,2,1.0,0,0.0,4,3.0,1,0.0,3,1.0
4085,Point,88,99,570750,134050,0,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4086,Point,88,100,570850,134050,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4087,Point,88,101,570950,134050,1,0,0.0,0,0,0,3.0,2,1.0,0,0.0,4,3.0,1,0.0,3,2.0
4088,Point,88,102,571050,134050,2,0,0.0,0,0,0,3.0,2,1.0,0,1.0,4,3.0,1,1.0,3,2.0
4089,Point,88,103,571150,134050,1,0,0.0,0,0,0,3.0,2,2.0,0,1.0,4,3.0,1,1.0,3,2.0
4090,Point,88,104,571250,134050,1,0,0.0,0,0,0,3.0,2,2.0,0,1.0,4,3.0,1,1.0,3,2.0
4091,Point,88,105,571350,134050,1,0,0.0,0,0,0,3.0,2,2.0,0,1.0,4,3.0,1,1.0,3,2.0
4092,Point,88,106,571450,134050,1,0,0.0,0,0,0,3.0,2,2.0,1,2.0,4,3.0,1,1.0,3,2.0
4093,Point,88,107,571550,134050,1,0,0.0,0,0,1,4.0,2,1.0,2,2.0,4,3.0,1,1.0,3,2.0
4094,Point,88,108,571650,134050,1,0,0.0,0,0,1,3.0,2,1.0,3,3.0,4,3.0,1,1.0,3,2.0
4095,Point,88,109,571750,134050,2,0,0.0,0,0,2,3.0,2,1.0,3,3.0,4,3.0,2,1.0,3,2.0
4096,Point,88,110,571850,134050,2,0,0.0,0,0,2,3.0,2,1.0,4,2.0,4,3.0,2,1.0,2,2.0
4097,Point,88,111,571950,134050,3,0,0.0,0,0,2,3.0,2,1.0,4,2.0,4,3.0,2,1.0,2,2.0
4098,Point,88,112,572050,134050,3,0,0.0,0,0,2,3.0,2,1.0,4,2.0,4,3.0,2,1.0,2,2.0
4099,Point,88,113,572150,134050,3,0,0.0,0,0,2,3.0,2,1.0,4,2.0,4,3.0,2,1.0,2,2.0
4100,Point,89,32,564050,133950,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4101,Point,89,33,564150,133950,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4102,Point,89,34,564250,133950,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4103,Point,89,35,564350,133950,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
4104,Point,89,36,564450,133950,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
4105,Point,89,37,564550,133950,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4106,Point,89,38,564650,133950,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4107,Point,89,39,564750,133950,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4108,Point,89,40,564850,133950,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4109,Point,89,41,564950,133950,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4110,Point,89,42,565050,133950,4,0,0.0,0,0,2,1.0,3,2.0,4,2.0,4,3.0,3,3.0,1,1.0
4111,Point,89,43,565150,133950,4,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,2,3.0,1,1.0
4112,Point,89,44,565250,133950,4,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,2,2.0,1,1.0
4113,Point,89,45,565350,133950,3,0,0.0,0,0,1,1.0,3,2.0,4,3.0,4,3.0,2,2.0,1,1.0
4114,Point,89,46,565450,133950,3,0,0.0,0,0,1,1.0,3,3.0,4,3.0,4,3.0,3,3.0,1,1.0
4115,Point,89,47,565550,133950,3,0,0.0,0,0,1,1.0,2,3.0,4,3.0,4,3.0,3,4.0,1,1.0
4116,Point,89,48,565650,133950,2,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,4,4.0,1,1.0
4117,Point,89,49,565750,133950,2,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,4,3.0,1,1.0
4118,Point,89,50,565850,133950,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,4,3.0,4,2.0,1,1.0
4119,Point,89,51,565950,133950,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,4,3.0,4,1.0,1,1.0
4120,Point,89,52,566050,133950,1,0,0.0,0,0,0,2.0,1,3.0,4,4.0,0,3.0,4,1.0,1,1.0
4121,Point,89,53,566150,133950,1,0,0.0,0,0,0,3.0,0,3.0,4,4.0,0,4.0,4,1.0,0,1.0
4122,Point,89,54,566250,133950,1,0,0.0,0,0,0,3.0,0,3.0,4,4.0,0,4.0,4,0.0,1,1.0
4123,Point,89,55,566350,133950,2,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,4.0,4,0.0,1,1.0
4124,Point,89,56,566450,133950,1,0,0.0,0,0,0,4.0,0,4.0,4,4.0,0,4.0,4,0.0,1,1.0
4125,Point,89,57,566550,133950,1,0,0.0,0,0,0,4.0,0,4.0,4,4.0,0,4.0,4,0.0,1,1.0
4126,Point,89,58,566650,133950,1,0,0.0,0,0,0,3.0,0,4.0,4,4.0,0,0.0,4,0.0,1,1.0
4127,Point,89,59,566750,133950,0,1,0.0,0,0,0,1.0,0,4.0,4,4.0,0,0.0,4,0.0,1,2.0
4128,Point,89,60,566850,133950,0,2,0.0,0,0,0,0.0,0,4.0,3,4.0,0,0.0,4,0.0,1,2.0
4129,Point,89,61,566950,133950,0,2,0.0,0,0,0,0.0,0,4.0,0,1.0,0,0.0,4,0.0,1,2.0
4130,Point,89,62,567050,133950,0,2,0.0,0,0,0,0.0,0,4.0,0,0.0,0,0.0,4,0.0,2,2.0
4131,Point,89,63,567150,133950,0,3,0.0,0,0,1,0.0,0,4.0,0,0.0,0,0.0,3,0.0,2,2.0
4132,Point,89,64,567250,133950,0,2,0.0,0,0,1,0.0,0,4.0,0,0.0,0,4.0,3,0.0,2,2.0
4133,Point,89,65,567350,133950,0,2,0.0,0,0,2,0.0,0,3.0,0,0.0,0,4.0,4,0.0,2,2.0
4134,Point,89,66,567450,133950,0,1,0.0,0,0,2,0.0,0,3.0,0,0.0,0,4.0,4,0.0,3,2.0
4135,Point,89,67,567550,133950,0,0,0.0,0,0,2,0.0,0,3.0,0,0.0,0,4.0,3,0.0,3,2.0
4136,Point,89,68,567650,133950,0,0,0.0,0,0,2,1.0,1,3.0,0,0.0,0,4.0,1,0.0,3,2.0
4137,Point,89,69,567750,133950,0,0,0.0,0,0,2,2.0,1,3.0,0,0.0,0,3.0,0,0.0,3,1.0
4138,Point,89,70,567850,133950,0,0,0.0,0,0,2,3.0,1,3.0,0,0.0,0,3.0,0,0.0,3,1.0
4139,Point,89,71,567950,133950,0,0,0.0,0,0,2,3.0,1,2.0,0,0.0,4,3.0,0,0.0,3,1.0
4140,Point,89,72,568050,133950,1,0,0.0,0,0,2,3.0,1,2.0,0,0.0,4,3.0,0,0.0,3,1.0
4141,Point,89,73,568150,133950,1,0,0.0,0,0,2,4.0,1,1.0,0,1.0,4,3.0,0,0.0,3,1.0
4142,Point,89,74,568250,133950,1,0,0.0,0,0,3,4.0,2,1.0,0,1.0,4,3.0,0,0.0,3,0.0
4143,Point,89,75,568350,133950,1,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,1,1.0,3,0.0
4144,Point,89,76,568450,133950,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,2,2.0,3,0.0
4145,Point,89,77,568550,133950,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,2,1.0,4,0.0
4146,Point,89,78,568650,133950,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,1.0,4,0.0
4147,Point,89,79,568750,133950,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,1.0,4,0.0
4148,Point,89,80,568850,133950,1,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,0.0,4,0.0
4149,Point,89,81,568950,133950,1,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,2,0.0,4,0.0
4150,Point,89,82,569050,133950,2,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,2,0.0,4,0.0
4151,Point,89,83,569150,133950,2,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
4152,Point,89,84,569250,133950,3,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
4153,Point,89,85,569350,133950,2,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,0,0.0,4,0.0
4154,Point,89,86,569450,133950,2,0,0.0,0,0,3,4.0,2,0.0,0,2.0,4,3.0,0,0.0,4,0.0
4155,Point,89,87,569550,133950,1,0,0.0,0,0,3,4.0,2,0.0,0,1.0,4,3.0,0,0.0,4,0.0
4156,Point,89,88,569650,133950,1,0,0.0,0,0,2,4.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
4157,Point,89,89,569750,133950,0,0,0.0,0,0,1,4.0,2,0.0,0,0.0,4,3.0,0,1.0,4,0.0
4158,Point,89,90,569850,133950,0,0,0.0,0,0,0,3.0,1,0.0,0,0.0,4,3.0,0,1.0,4,0.0
4159,Point,89,91,569950,133950,0,0,0.0,0,0,0,3.0,1,1.0,0,0.0,4,3.0,0,1.0,4,0.0
4160,Point,89,92,570050,133950,1,0,0.0,0,0,0,3.0,1,1.0,0,0.0,4,3.0,0,1.0,4,0.0
4161,Point,89,93,570150,133950,1,0,0.0,0,0,0,3.0,1,1.0,0,0.0,4,3.0,0,1.0,4,1.0
4162,Point,89,94,570250,133950,2,0,0.0,0,0,0,3.0,1,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4163,Point,89,95,570350,133950,2,0,0.0,0,0,0,2.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4164,Point,89,96,570450,133950,1,0,0.0,0,0,0,2.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4165,Point,89,97,570550,133950,1,0,0.0,0,0,0,2.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4166,Point,89,98,570650,133950,1,0,0.0,0,0,0,2.0,2,1.0,0,0.0,4,3.0,1,1.0,3,1.0
4167,Point,89,99,570750,133950,1,0,0.0,0,0,0,2.0,2,1.0,0,1.0,4,3.0,1,1.0,3,2.0
4168,Point,89,100,570850,133950,1,0,0.0,0,0,0,2.0,2,1.0,0,1.0,4,3.0,1,1.0,3,2.0
4169,Point,89,101,570950,133950,1,0,0.0,0,0,0,3.0,2,2.0,1,1.0,4,3.0,1,1.0,3,2.0
4170,Point,89,102,571050,133950,1,0,0.0,0,0,0,3.0,2,2.0,1,1.0,4,3.0,1,1.0,3,2.0
4171,Point,89,103,571150,133950,1,0,0.0,0,0,0,3.0,2,2.0,1,1.0,4,3.0,1,1.0,3,2.0
4172,Point,89,104,571250,133950,1,0,0.0,0,0,0,3.0,2,2.0,1,1.0,4,3.0,1,1.0,3,2.0
4173,Point,89,105,571350,133950,0,0,0.0,0,0,0,3.0,2,2.0,1,1.0,4,3.0,1,1.0,3,2.0
4174,Point,89,106,571450,133950,0,0,0.0,0,0,0,3.0,2,2.0,2,2.0,4,3.0,1,1.0,3,2.0
4175,Point,89,107,571550,133950,1,0,0.0,0,0,1,4.0,2,2.0,3,3.0,4,3.0,1,1.0,3,2.0
4176,Point,89,108,571650,133950,1,0,0.0,0,0,1,3.0,2,2.0,4,3.0,4,3.0,1,1.0,3,2.0
4177,Point,89,109,571750,133950,1,0,0.0,0,0,2,3.0,2,1.0,4,2.0,4,3.0,2,1.0,2,2.0
4178,Point,89,110,571850,133950,2,0,0.0,0,0,2,3.0,2,1.0,4,2.0,4,3.0,2,1.0,2,2.0
4179,Point,89,111,571950,133950,2,0,0.0,0,0,2,3.0,2,1.0,4,1.0,4,3.0,2,1.0,2,2.0
4180,Point,89,112,572050,133950,3,0,0.0,0,0,2,3.0,2,1.0,4,1.0,4,3.0,2,1.0,2,2.0
4181,Point,89,113,572150,133950,3,0,0.0,0,0,2,3.0,2,1.0,4,1.0,4,3.0,2,1.0,2,2.0
4182,Point,90,32,564050,133850,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4183,Point,90,33,564150,133850,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4184,Point,90,34,564250,133850,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4185,Point,90,35,564350,133850,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4186,Point,90,36,564450,133850,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
4187,Point,90,37,564550,133850,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4188,Point,90,38,564650,133850,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4189,Point,90,39,564750,133850,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4190,Point,90,40,564850,133850,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4191,Point,90,41,564950,133850,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4192,Point,90,42,565050,133850,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4193,Point,90,43,565150,133850,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4194,Point,90,44,565250,133850,4,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,2,3.0,1,1.0
4195,Point,90,45,565350,133850,4,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,2,2.0,1,1.0
4196,Point,90,46,565450,133850,3,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,3,3.0,1,1.0
4197,Point,90,47,565550,133850,3,0,0.0,0,0,1,1.0,3,3.0,4,3.0,4,3.0,3,4.0,1,1.0
4198,Point,90,48,565650,133850,2,0,0.0,0,0,1,1.0,2,3.0,4,3.0,4,3.0,4,4.0,1,1.0
4199,Point,90,49,565750,133850,2,0,0.0,0,0,1,1.0,1,3.0,4,4.0,4,3.0,4,3.0,1,1.0
4200,Point,90,50,565850,133850,2,0,0.0,0,0,0,1.0,1,3.0,4,4.0,4,3.0,4,2.0,1,1.0
4201,Point,90,51,565950,133850,2,0,0.0,0,0,0,1.0,1,3.0,4,4.0,0,3.0,4,1.0,1,1.0
4202,Point,90,52,566050,133850,2,0,0.0,0,0,0,2.0,1,3.0,4,4.0,0,3.0,4,1.0,1,1.0
4203,Point,90,53,566150,133850,2,0,0.0,0,0,0,2.0,1,3.0,4,4.0,0,4.0,4,1.0,1,1.0
4204,Point,90,54,566250,133850,2,0,0.0,0,0,0,3.0,0,3.0,4,4.0,0,4.0,4,1.0,1,1.0
4205,Point,90,55,566350,133850,1,0,0.0,0,0,0,4.0,0,3.0,4,4.0,0,4.0,4,0.0,1,1.0
4206,Point,90,56,566450,133850,1,0,0.0,0,0,0,4.0,0,4.0,4,4.0,0,4.0,4,0.0,1,1.0
4207,Point,90,57,566550,133850,1,0,0.0,0,0,0,4.0,0,4.0,4,4.0,0,3.0,4,0.0,1,1.0
4208,Point,90,58,566650,133850,1,0,0.0,0,0,0,4.0,0,4.0,4,4.0,0,0.0,4,0.0,1,1.0
4209,Point,90,59,566750,133850,0,0,0.0,0,0,0,4.0,0,4.0,4,4.0,0,0.0,4,1.0,1,1.0
4210,Point,90,60,566850,133850,0,1,0.0,0,0,0,3.0,0,4.0,2,4.0,0,0.0,4,1.0,1,1.0
4211,Point,90,61,566950,133850,0,1,0.0,0,0,0,1.0,0,4.0,0,0.0,0,0.0,4,1.0,1,2.0
4212,Point,90,62,567050,133850,0,1,0.0,0,0,1,1.0,0,4.0,0,0.0,0,0.0,3,1.0,2,2.0
4213,Point,90,63,567150,133850,0,2,0.0,0,0,1,0.0,0,4.0,0,0.0,0,0.0,3,0.0,2,2.0
4214,Point,90,64,567250,133850,1,2,0.0,0,0,2,0.0,0,4.0,0,0.0,0,0.0,3,0.0,2,2.0
4215,Point,90,65,567350,133850,1,1,0.0,0,0,2,0.0,0,3.0,0,0.0,0,4.0,3,0.0,2,2.0
4216,Point,90,66,567450,133850,0,0,0.0,0,0,2,1.0,0,3.0,0,0.0,0,4.0,3,0.0,3,2.0
4217,Point,90,67,567550,133850,0,0,0.0,0,0,2,1.0,0,3.0,0,0.0,0,4.0,0,0.0,3,2.0
4218,Point,90,68,567650,133850,0,0,0.0,0,0,3,2.0,1,3.0,0,0.0,0,4.0,0,0.0,3,1.0
4219,Point,90,69,567750,133850,0,0,0.0,0,0,3,2.0,1,3.0,0,0.0,0,4.0,0,0.0,3,1.0
4220,Point,90,70,567850,133850,0,0,0.0,0,0,3,3.0,1,3.0,0,0.0,0,3.0,0,0.0,3,1.0
4221,Point,90,71,567950,133850,0,0,0.0,0,0,3,3.0,1,2.0,0,0.0,4,3.0,0,0.0,3,1.0
4222,Point,90,72,568050,133850,1,0,0.0,0,0,3,3.0,1,2.0,0,0.0,4,3.0,0,0.0,3,1.0
4223,Point,90,73,568150,133850,1,0,0.0,0,0,3,4.0,1,1.0,0,1.0,4,3.0,0,0.0,3,1.0
4224,Point,90,74,568250,133850,1,0,0.0,0,0,3,4.0,2,1.0,0,1.0,4,3.0,1,1.0,3,1.0
4225,Point,90,75,568350,133850,1,0,0.0,0,0,3,4.0,2,1.0,1,2.0,4,3.0,2,1.0,3,0.0
4226,Point,90,76,568450,133850,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,2.0,3,0.0
4227,Point,90,77,568550,133850,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,1.0,3,0.0
4228,Point,90,78,568650,133850,0,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,1.0,4,0.0
4229,Point,90,79,568750,133850,1,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,1.0,4,0.0
4230,Point,90,80,568850,133850,1,0,0.0,0,0,3,4.0,2,0.0,1,2.0,4,3.0,3,1.0,4,0.0
4231,Point,90,81,568950,133850,2,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,2,0.0,4,0.0
4232,Point,90,82,569050,133850,2,0,0.0,0,0,3,3.0,2,0.0,1,2.0,4,3.0,1,0.0,4,0.0
4233,Point,90,83,569150,133850,2,0,0.0,0,0,3,3.0,2,0.0,0,1.0,4,3.0,1,0.0,4,0.0
4234,Point,90,84,569250,133850,3,0,0.0,0,0,3,3.0,2,0.0,0,1.0,4,3.0,1,0.0,4,0.0
4235,Point,90,85,569350,133850,2,0,0.0,0,0,3,4.0,2,0.0,0,2.0,4,3.0,1,0.0,4,0.0
4236,Point,90,86,569450,133850,2,0,0.0,0,0,3,4.0,2,0.0,0,1.0,4,3.0,1,0.0,4,0.0
4237,Point,90,87,569550,133850,1,0,0.0,0,0,3,4.0,1,0.0,0,0.0,4,3.0,1,1.0,4,0.0
4238,Point,90,88,569650,133850,1,0,0.0,0,0,2,4.0,1,1.0,0,0.0,4,3.0,1,1.0,4,0.0
4239,Point,90,89,569750,133850,1,0,0.0,0,0,1,3.0,1,1.0,0,0.0,4,3.0,0,1.0,4,0.0
4240,Point,90,90,569850,133850,1,0,0.0,0,0,0,3.0,1,1.0,0,0.0,4,3.0,0,1.0,4,0.0
4241,Point,90,91,569950,133850,1,0,0.0,0,0,0,3.0,1,1.0,0,0.0,4,3.0,0,1.0,4,0.0
4242,Point,90,92,570050,133850,1,0,0.0,0,0,0,2.0,1,2.0,0,0.0,4,3.0,1,1.0,3,1.0
4243,Point,90,93,570150,133850,1,0,0.0,0,0,0,2.0,1,2.0,0,0.0,4,3.0,1,1.0,3,1.0
4244,Point,90,94,570250,133850,2,0,0.0,0,0,0,2.0,1,2.0,0,0.0,4,3.0,1,1.0,3,1.0
4245,Point,90,95,570350,133850,2,0,0.0,0,0,0,2.0,1,2.0,0,0.0,4,3.0,1,1.0,3,1.0
4246,Point,90,96,570450,133850,2,0,0.0,0,0,0,2.0,1,2.0,0,0.0,4,3.0,1,1.0,3,1.0
4247,Point,90,97,570550,133850,2,0,0.0,0,0,0,2.0,1,2.0,0,0.0,4,3.0,1,1.0,3,1.0
4248,Point,90,98,570650,133850,1,0,0.0,0,0,0,2.0,2,2.0,0,1.0,4,3.0,1,1.0,3,2.0
4249,Point,90,99,570750,133850,1,0,0.0,0,0,0,2.0,2,2.0,1,1.0,4,3.0,1,1.0,3,2.0
4250,Point,90,100,570850,133850,2,0,0.0,0,0,0,2.0,2,2.0,1,2.0,4,3.0,1,1.0,3,2.0
4251,Point,90,101,570950,133850,2,0,0.0,0,0,0,3.0,2,2.0,2,2.0,4,3.0,1,1.0,3,2.0
4252,Point,90,102,571050,133850,1,0,0.0,0,0,0,3.0,2,2.0,3,2.0,4,3.0,1,1.0,3,2.0
4253,Point,90,103,571150,133850,1,0,0.0,0,0,0,3.0,2,2.0,3,2.0,4,3.0,1,1.0,3,2.0
4254,Point,90,104,571250,133850,0,0,0.0,0,0,0,3.0,2,2.0,3,2.0,4,3.0,1,1.0,3,2.0
4255,Point,90,105,571350,133850,0,0,0.0,0,0,0,3.0,2,2.0,2,2.0,4,3.0,1,1.0,3,2.0
4256,Point,90,106,571450,133850,0,0,0.0,0,0,0,4.0,2,2.0,3,2.0,4,3.0,1,1.0,3,2.0
4257,Point,90,107,571550,133850,0,0,0.0,0,0,1,4.0,2,2.0,4,3.0,4,3.0,1,1.0,3,2.0
4258,Point,90,108,571650,133850,1,0,0.0,0,0,1,3.0,2,2.0,4,2.0,4,3.0,2,1.0,2,2.0
4259,Point,90,109,571750,133850,1,0,0.0,0,0,2,3.0,2,2.0,4,1.0,4,3.0,2,1.0,2,2.0
4260,Point,90,110,571850,133850,2,0,0.0,0,0,2,3.0,2,1.0,4,1.0,4,3.0,2,1.0,2,2.0
4261,Point,90,111,571950,133850,2,0,0.0,0,0,2,3.0,2,1.0,4,1.0,4,3.0,2,1.0,2,2.0
4262,Point,90,112,572050,133850,2,0,0.0,0,0,2,3.0,2,1.0,4,1.0,4,3.0,2,1.0,2,2.0
4263,Point,90,113,572150,133850,2,0,0.0,0,0,2,3.0,2,1.0,4,1.0,4,3.0,2,1.0,2,2.0
4264,Point,91,32,564050,133750,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4265,Point,91,33,564150,133750,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4266,Point,91,34,564250,133750,4,0,0.0,0,0,3,3.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4267,Point,91,35,564350,133750,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,3.0,2,1.0
4268,Point,91,36,564450,133750,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
4269,Point,91,37,564550,133750,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,3.0,2,1.0
4270,Point,91,38,564650,133750,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,1.0
4271,Point,91,39,564750,133750,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4272,Point,91,40,564850,133750,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4273,Point,91,41,564950,133750,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4274,Point,91,42,565050,133750,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4275,Point,91,43,565150,133750,4,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,3,3.0,1,0.0
4276,Point,91,44,565250,133750,4,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,2,3.0,1,0.0
4277,Point,91,45,565350,133750,4,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,1,2.0,1,1.0
4278,Point,91,46,565450,133750,4,0,0.0,0,0,1,1.0,3,2.0,4,2.0,4,3.0,3,3.0,1,1.0
